,Year,loan_amount,Country,world_region,GDP,Stability
464,1994,230000000.0,pakistan,asia (ex. near east),52293456906.0,
465,1994,30000000.0,gabon,sub-saharan africa,4190819314.0,
466,1994,128000000.0,croatia,eastern europe,,
467,1994,20000000.0,jordan,near east,6237739516.0,
468,1994,160000000.0,china,asia (ex. near east),564000000000.0,
469,1994,150000000.0,china,asia (ex. near east),564000000000.0,
470,1994,40000000.0,philippines,asia (ex. near east),64084460124.0,
471,1994,113000000.0,japan,asia (ex. near east),5000000000000.0,
472,1994,101500000.0,indonesia,asia (ex. near east),177000000000.0,
473,1994,40000000.0,kazakhstan,c.w. of ind. states,21250792886.0,
474,1994,350000000.0,mexico,latin amer. & carib,528000000000.0,
475,1994,64000000.0,philippines,asia (ex. near east),64084460124.0,
476,1994,147000000.0,philippines,asia (ex. near east),64084460124.0,
477,1994,79000000.0,brazil,latin amer. & carib,558000000000.0,
478,1994,500000000.0,argentina,latin amer. & carib,257000000000.0,
479,1994,250000000.0,china,asia (ex. near east),564000000000.0,
480,1994,54000000.0,egypt,northern africa,51897983393.0,
481,1994,100000000.0,hungary,eastern europe,43166678735.0,
482,1994,412000000.0,mexico,latin amer. & carib,528000000000.0,
483,1994,41000000.0,uruguay,latin amer. & carib,17474647792.0,
484,1994,160000000.0,china,asia (ex. near east),564000000000.0,
485,1994,175000000.0,indonesia,asia (ex. near east),177000000000.0,
486,1994,200000000.0,russia,c.w. of ind. states,395000000000.0,
487,1994,6000000.0,morocco,northern africa,35604137423.0,
488,1994,50000000.0,oman,near east,12918855657.0,
489,1994,12000000.0,estonia,baltics,,
490,1994,38400000.0,estonia,baltics,,
491,1994,55000000.0,indonesia,asia (ex. near east),177000000000.0,
492,1994,100000000.0,turkey,near east,131000000000.0,
493,1994,100000000.0,turkey,near east,131000000000.0,
494,1994,150000000.0,china,asia (ex. near east),564000000000.0,
495,1994,29000000.0,swaziland,sub-saharan africa,1419293455.0,
496,1994,10000000.0,estonia,baltics,,
497,1994,93000000.0,india,asia (ex. near east),327000000000.0,
498,1994,50000000.0,india,asia (ex. near east),327000000000.0,
499,1994,150000000.0,peru,latin amer. & carib,44882079767.0,
500,1994,45000000.0,poland,eastern europe,111000000000.0,
501,1994,10000000.0,latvia,baltics,,
502,1994,5200000.0,gabon,sub-saharan africa,4190819314.0,
503,1994,10000000.0,estonia,baltics,,
504,1994,25000000.0,indonesia,asia (ex. near east),177000000000.0,
505,1994,170000000.0,poland,eastern europe,111000000000.0,
506,1994,54000000.0,egypt,northern africa,51897983393.0,
507,1994,114000000.0,philippines,asia (ex. near east),64084460124.0,
508,1994,230000000.0,pakistan,asia (ex. near east),52293456906.0,
509,1994,350000000.0,china,asia (ex. near east),564000000000.0,
510,1994,255000000.0,china,asia (ex. near east),564000000000.0,
511,1994,110000000.0,china,asia (ex. near east),564000000000.0,
512,1994,275000000.0,china,asia (ex. near east),564000000000.0,
513,1994,10000000.0,latvia,baltics,,
514,1994,29000000.0,tunisia,northern africa,15632463424.0,
515,1994,98300000.0,tunisia,northern africa,15632463424.0,
516,1994,29000000.0,tunisia,northern africa,15632463424.0,
517,1994,25000000.0,indonesia,asia (ex. near east),177000000000.0,
518,1994,150000000.0,turkey,near east,131000000000.0,
519,1994,200000000.0,russia,c.w. of ind. states,395000000000.0,
520,1994,500000000.0,russia,c.w. of ind. states,395000000000.0,
521,1994,150000000.0,turkey,near east,131000000000.0,
522,1994,80000000.0,indonesia,asia (ex. near east),177000000000.0,
523,1994,175000000.0,china,asia (ex. near east),564000000000.0,
524,1995,30000000.0,moldova,c.w. of ind. states,1752979926.0,
525,1995,398000000.0,indonesia,asia (ex. near east),202000000000.0,
526,1995,51000000.0,colombia,latin amer. & carib,92507279383.0,
527,1995,80000000.0,croatia,eastern europe,22534512415.0,
528,1995,99000000.0,russia,c.w. of ind. states,396000000000.0,
529,1995,16800000.0,russia,c.w. of ind. states,396000000000.0,
530,1995,99000000.0,russia,c.w. of ind. states,396000000000.0,
531,1995,40000000.0,russia,c.w. of ind. states,396000000000.0,
532,1995,100000000.0,china,asia (ex. near east),735000000000.0,
533,1995,400000000.0,russia,c.w. of ind. states,396000000000.0,
534,1995,80000000.0,croatia,eastern europe,22534512415.0,
535,1995,18000000.0,philippines,asia (ex. near east),74119987245.0,
536,1995,160000000.0,uzbekistan,c.w. of ind. states,13350468917.0,
537,1995,136000000.0,indonesia,asia (ex. near east),202000000000.0,
538,1995,121661130.6,morocco,northern africa,39030285468.0,
539,1995,260000000.0,china,asia (ex. near east),735000000000.0,
540,1995,1438450.0,oman,near east,13802600780.0,
541,1995,69908805.0,oman,near east,13802600780.0,
542,1995,110000000.0,oman,near east,13802600780.0,
543,1995,110000000.0,oman,near east,13802600780.0,
544,1995,110000000.0,oman,near east,13802600780.0,
545,1995,110000000.0,oman,near east,13802600780.0,
546,1995,48664452.24,morocco,northern africa,39030285468.0,
547,1995,50000000.0,guinea,sub-saharan africa,3693710533.0,
548,1995,210000000.0,china,asia (ex. near east),735000000000.0,
549,1995,101400000.0,argentina,latin amer. & carib,258000000000.0,
550,1995,16000000.0,mauritius,sub-saharan africa,4040345933.0,
551,1995,35000000.0,pakistan,asia (ex. near east),60636022423.0,
552,1995,10000000.0,china,asia (ex. near east),735000000000.0,
553,1995,125000000.0,china,asia (ex. near east),735000000000.0,
554,1995,58000000.0,colombia,latin amer. & carib,92507279383.0,
555,1995,400000000.0,china,asia (ex. near east),735000000000.0,
556,1995,7000000.0,china,asia (ex. near east),735000000000.0,
557,1995,3070000.0,dominica,latin amer. & carib,274522222.2,
558,1995,3826000.0,grenada,latin amer. & carib,342172518.5,
559,1995,47000000.0,indonesia,asia (ex. near east),202000000000.0,
560,1995,3826000.0,grenada,latin amer. & carib,342172518.5,
561,1995,167000000.0,india,asia (ex. near east),360000000000.0,
562,1995,90000000.0,peru,latin amer. & carib,53312793687.0,
563,1995,6200000.0,lithuania,baltics,7867140395.0,
564,1995,51500000.0,tunisia,northern africa,18030876599.0,
565,1995,46500000.0,paraguay,latin amer. & carib,9062131475.0,
566,1995,40000000.0,russia,c.w. of ind. states,396000000000.0,
567,1995,400000000.0,china,asia (ex. near east),735000000000.0,
568,1995,150000000.0,peru,latin amer. & carib,53312793687.0,
569,1995,110000000.0,russia,c.w. of ind. states,396000000000.0,
570,1995,25000000.0,morocco,northern africa,39030285468.0,
571,1995,69000000.0,indonesia,asia (ex. near east),202000000000.0,
572,1995,175000000.0,china,asia (ex. near east),735000000000.0,
573,1995,23600000.0,mexico,latin amer. & carib,360000000000.0,
574,1995,3364000.0,saint lucia,latin amer. & carib,762962963.0,
575,1995,3364000.0,saint lucia,latin amer. & carib,762962963.0,
576,1995,150000000.0,algeria,northern africa,41764315330.0,
577,1995,18000000.0,estonia,baltics,4502970889.0,
578,1995,26400000.0,lithuania,baltics,7867140395.0,
579,1995,7000000.0,lithuania,baltics,7867140395.0,
580,1995,216000000.0,pakistan,asia (ex. near east),60636022423.0,
581,1995,4000000.0,latvia,baltics,5785775813.0,
582,1995,88000000.0,indonesia,asia (ex. near east),202000000000.0,
583,1995,28000000.0,indonesia,asia (ex. near east),202000000000.0,
584,1995,325000000.0,indonesia,asia (ex. near east),202000000000.0,
585,1995,105000000.0,brazil,latin amer. & carib,769000000000.0,
586,1995,100000000.0,china,asia (ex. near east),735000000000.0,
587,1995,47500000.0,china,asia (ex. near east),735000000000.0,
588,1995,22000000.0,lithuania,baltics,7867140395.0,
589,1995,60000000.0,panama,latin amer. & carib,9573813700.0,
590,1995,121661130.6,morocco,northern africa,39030285468.0,
591,1995,29000000.0,swaziland,sub-saharan africa,1698982438.0,
592,1995,62000000.0,kazakhstan,c.w. of ind. states,20374302652.0,
593,1995,167000000.0,india,asia (ex. near east),360000000000.0,
594,1995,165000000.0,argentina,latin amer. & carib,258000000000.0,
595,1995,57600000.0,morocco,northern africa,39030285468.0,
596,1995,6000000.0,india,asia (ex. near east),360000000000.0,
597,1995,600000000.0,russia,c.w. of ind. states,396000000000.0,
598,1995,40000000.0,russia,c.w. of ind. states,396000000000.0,
599,1995,275800000.0,india,asia (ex. near east),360000000000.0,
600,1995,180000000.0,kazakhstan,c.w. of ind. states,20374302652.0,
601,1995,41100000.0,kazakhstan,c.w. of ind. states,20374302652.0,
602,1995,55000000.0,venezuela,latin amer. & carib,77407726244.0,
603,1995,66000000.0,uzbekistan,c.w. of ind. states,13350468917.0,
604,1995,47500000.0,china,asia (ex. near east),735000000000.0,
605,1995,38000000.0,hungary,eastern europe,46425677734.0,
606,1995,63000000.0,indonesia,asia (ex. near east),202000000000.0,
607,1995,400000000.0,china,asia (ex. near east),735000000000.0,
608,1995,275800000.0,india,asia (ex. near east),360000000000.0,
609,1995,7000000.0,china,asia (ex. near east),735000000000.0,
610,1995,36000000.0,brazil,latin amer. & carib,769000000000.0,
611,1995,99000000.0,brazil,latin amer. & carib,769000000000.0,
612,1995,132500000.0,indonesia,asia (ex. near east),202000000000.0,
613,1995,72500000.0,indonesia,asia (ex. near east),202000000000.0,
614,1995,60000000.0,jordan,near east,6727446632.0,
615,1995,600000000.0,russia,c.w. of ind. states,396000000000.0,
616,1995,65000000.0,tunisia,northern africa,18030876599.0,
617,1995,100000000.0,turkey,near east,169000000000.0,
618,1995,175000000.0,oman,near east,13802600780.0,
619,1995,200000000.0,india,asia (ex. near east),360000000000.0,
620,1995,350000000.0,india,asia (ex. near east),360000000000.0,
621,1995,350000000.0,india,asia (ex. near east),360000000000.0,
622,1995,150000000.0,india,asia (ex. near east),360000000000.0,
623,1995,200000000.0,india,asia (ex. near east),360000000000.0,
624,1995,150000000.0,india,asia (ex. near east),360000000000.0,
625,1995,350000000.0,india,asia (ex. near east),360000000000.0,
626,1995,160000000.0,uzbekistan,c.w. of ind. states,13350468917.0,
627,1995,35700000.0,lebanon,near east,11718795528.0,
628,1995,130000000.0,algeria,northern africa,41764315330.0,
629,1995,40000000.0,croatia,eastern europe,22534512415.0,
630,1995,63000000.0,indonesia,asia (ex. near east),202000000000.0,
631,1995,150000000.0,thailand,asia (ex. near east),169000000000.0,
632,1995,65000000.0,tunisia,northern africa,18030876599.0,
633,1995,14000000.0,latvia,baltics,5785775813.0,
634,1995,72500000.0,indonesia,asia (ex. near east),202000000000.0,
635,1995,25000000.0,china,asia (ex. near east),735000000000.0,
636,1995,25000000.0,china,asia (ex. near east),735000000000.0,
637,1995,400000000.0,china,asia (ex. near east),735000000000.0,
638,1995,70000000.0,russia,c.w. of ind. states,396000000000.0,
639,1995,9400000.0,guatemala,latin amer. & carib,14655404433.0,
640,1995,500000000.0,argentina,latin amer. & carib,258000000000.0,
641,1995,2280000.0,dominica,latin amer. & carib,274522222.2,
642,1995,145000000.0,colombia,latin amer. & carib,92507279383.0,
643,1995,104300000.0,colombia,latin amer. & carib,92507279383.0,
644,1995,87000000.0,colombia,latin amer. & carib,92507279383.0,
645,1995,152000000.0,argentina,latin amer. & carib,258000000000.0,
646,1995,26700000.0,egypt,northern africa,60159245060.0,
647,1995,260000000.0,china,asia (ex. near east),735000000000.0,
648,1995,400000000.0,china,asia (ex. near east),735000000000.0,
649,1995,200000000.0,china,asia (ex. near east),735000000000.0,
650,1995,34000000.0,el salvador,latin amer. & carib,8921947100.0,
651,1995,50000000.0,philippines,asia (ex. near east),74119987245.0,
652,1995,62000000.0,turkey,near east,169000000000.0,
653,1995,62000000.0,turkey,near east,169000000000.0,
654,1995,210000000.0,argentina,latin amer. & carib,258000000000.0,
655,1995,16000000.0,argentina,latin amer. & carib,258000000000.0,
656,1995,80000000.0,jordan,near east,6727446632.0,
657,1995,16000000.0,argentina,latin amer. & carib,258000000000.0,
658,1995,80000000.0,jordan,near east,6727446632.0,
659,1995,38000000.0,hungary,eastern europe,46425677734.0,
660,1995,125000000.0,uruguay,latin amer. & carib,19297663097.0,
661,1995,329000000.0,russia,c.w. of ind. states,396000000000.0,
662,1995,7100000.0,mauritius,sub-saharan africa,4040345933.0,
663,1995,50000000.0,philippines,asia (ex. near east),74119987245.0,
664,1995,50000000.0,philippines,asia (ex. near east),74119987245.0,
665,1995,14000000.0,latvia,baltics,5785775813.0,
666,1995,2000000.0,estonia,baltics,4502970889.0,
667,1995,310000000.0,mexico,latin amer. & carib,360000000000.0,
668,1995,114000000.0,ukraine,c.w. of ind. states,48214752454.0,
669,1995,32000000.0,ukraine,c.w. of ind. states,48214752454.0,
670,1995,16000000.0,el salvador,latin amer. & carib,8921947100.0,
671,1995,21000000.0,jamaica,latin amer. & carib,6577523825.0,
672,1995,50000000.0,bulgaria,eastern europe,18983303571.0,
673,1996,40000000.0,jordan,near east,6928359238.0,-0.04
674,1996,210000000.0,china,asia (ex. near east),864000000000.0,-0.1
675,1996,25000000.0,moldova,c.w. of ind. states,1695122174.0,0.01
676,1996,17000000.0,croatia,eastern europe,23846613059.0,-0.04
677,1996,5000000.0,croatia,eastern europe,23846613059.0,-0.04
678,1996,9570275.4236,croatia,eastern europe,23846613059.0,-0.04
679,1996,20000000.0,indonesia,asia (ex. near east),227000000000.0,-1.13
680,1996,65000000.0,indonesia,asia (ex. near east),227000000000.0,-1.13
681,1996,99000000.0,indonesia,asia (ex. near east),227000000000.0,-1.13
682,1996,86900000.0,indonesia,asia (ex. near east),227000000000.0,-1.13
683,1996,104000000.0,indonesia,asia (ex. near east),227000000000.0,-1.13
684,1996,80000000.0,china,asia (ex. near east),864000000000.0,-0.1
685,1996,200000000.0,russia,c.w. of ind. states,392000000000.0,-1.17
686,1996,270000000.0,russia,c.w. of ind. states,392000000000.0,-1.17
687,1996,38421177.9672,tunisia,northern africa,19587322786.0,0.26
688,1996,25000000.0,oman,near east,15277763329.0,0.87
689,1996,14827187.275999999,estonia,baltics,4786018988.0,0.77
690,1996,120000000.0,jordan,near east,6928359238.0,-0.04
691,1996,300000000.0,ukraine,c.w. of ind. states,44558076852.0,-0.15
692,1996,7750000.0,hungary,eastern europe,46658755152.0,1.01
693,1996,50000000.0,philippines,asia (ex. near east),82848140618.0,-0.48
694,1996,58000000.0,philippines,asia (ex. near east),82848140618.0,-0.48
695,1996,113400000.0,philippines,asia (ex. near east),82848140618.0,-0.48
696,1996,50000000.0,philippines,asia (ex. near east),82848140618.0,-0.48
697,1996,61061053.0548,latvia,baltics,5969114344.0,0.56
698,1996,101701025.4522,croatia,eastern europe,23846613059.0,-0.04
699,1996,170000000.0,china,asia (ex. near east),864000000000.0,-0.1
700,1996,31000000.0,lebanon,near east,13690217333.0,-0.67
701,1996,60400000.0,indonesia,asia (ex. near east),227000000000.0,-1.13
702,1996,20000000.0,colombia,latin amer. & carib,97160109278.0,-1.64
703,1996,47000000.0,indonesia,asia (ex. near east),227000000000.0,-1.13
704,1996,170000000.0,oman,near east,15277763329.0,0.87
705,1996,120000000.0,oman,near east,15277763329.0,0.87
706,1996,160000000.0,poland,eastern europe,160000000000.0,0.83
707,1996,27300000.0,latvia,baltics,5969114344.0,0.56
708,1996,125000000.0,china,asia (ex. near east),864000000000.0,-0.1
709,1996,10000000.0,china,asia (ex. near east),864000000000.0,-0.1
710,1996,350000000.0,india,asia (ex. near east),393000000000.0,-0.97
711,1996,200000000.0,india,asia (ex. near east),393000000000.0,-0.97
712,1996,15810000.0,ukraine,c.w. of ind. states,44558076852.0,-0.15
713,1996,109000000.0,kazakhstan,c.w. of ind. states,21035368251.0,-0.37
714,1996,20000000.0,egypt,northern africa,67629716981.0,-0.52
715,1996,10000000.0,moldova,c.w. of ind. states,1695122174.0,0.01
716,1996,300000000.0,russia,c.w. of ind. states,392000000000.0,-1.17
717,1996,60000000.0,tunisia,northern africa,19587322786.0,0.26
718,1996,60000000.0,china,asia (ex. near east),864000000000.0,-0.1
719,1996,39629889.6,tunisia,northern africa,19587322786.0,0.26
720,1996,10000000.0,moldova,c.w. of ind. states,1695122174.0,0.01
721,1996,26800000.0,indonesia,asia (ex. near east),227000000000.0,-1.13
722,1996,19100000.0,indonesia,asia (ex. near east),227000000000.0,-1.13
723,1996,20218891.74,slovenia,eastern europe,21507232649.0,1.31
724,1996,3100230.0668,slovenia,eastern europe,21507232649.0,1.31
725,1996,48000000.0,philippines,asia (ex. near east),82848140618.0,-0.48
726,1996,78000000.0,algeria,northern africa,46941582519.0,-1.78
727,1996,57000000.0,philippines,asia (ex. near east),82848140618.0,-0.48
728,1996,30000000.0,lithuania,baltics,8382519637.0,0.52
729,1996,58000000.0,russia,c.w. of ind. states,392000000000.0,-1.17
730,1996,150000000.0,turkey,near east,181000000000.0,-1.26
731,1996,15000000.0,chile,latin amer. & carib,78039572222.0,0.68
732,1996,310000000.0,ukraine,c.w. of ind. states,44558076852.0,-0.15
733,1996,60000000.0,ukraine,c.w. of ind. states,44558076852.0,-0.15
734,1996,5900000.0,lithuania,baltics,8382519637.0,0.52
735,1996,25000000.0,russia,c.w. of ind. states,392000000000.0,-1.17
736,1996,150000000.0,china,asia (ex. near east),864000000000.0,-0.1
