filename,loan_amount,currency
1996_may_8_189041468270646570_conformed-copy--l3963--siauliai-environment-project--loan-agreement.txt,6200000,$
1996_may_9_547951468231261645_conformed-copy--l3987--second-shanghai-sewerage-project--loan-agreement.txt,250000000,$
1996_november_14_569391468319542677_conformed-copy--l4103--agriculture-sector-adjustment-loan--loan-agreement.txt,300000000,$
1996_november_1_804821468176634080_conformed-copy--l4098--electricity-market-development-project--loan-agreement.txt,245400000,$
1996_november_7_306511468287395648_conformed-copy--l4076--irrigation-subsector-project--loan-agreement.txt,85000000,$
1996_november_7_633651468260061477_conformed-copy--l4095--sumatra-junior-secondary-education-project--loan-agreement.txt,98000000,$
1996_october_16_324011468299211363_conformed-copy--l4102--structural-adjustment-loan--loan-agreement.txt,80000000,$
1996_october_2_762731468297273286_conformed-copy--l4096--reform-of-higher-education-and-research-project--loan-agreement.txt,50000000,$
1996_september_10_409161468054234870_conformed-copy--l4084--highway-project--loan-agreement.txt,19000000,$
1996_september_13_747261468223758509_conformed-copy--c2892--yunnan-environment-project--loan-agreement.txt,125000000,$
1996_september_13_762561468020643363_conformed-copy--l4027--second-henan-provincial-highway-project--loan-agreement.txt,210000000,$
1996_september_13_983641468226163826_conformed-copy--c2898--vocational-education-reform-project--loan-agreement.txt,10000000,$
1996_september_20_409811468094784008_conformed-copy--l4032--bielsko-biala-water-and-wastewater-project--loan-agreement.txt,13200000,DEM
1996_september_23_940591468041697866_conformed-copy--l4017--second-east-java-urban-development-project--loan-agreement.txt,142700000,$
1996_september_24_528051468270901279_conformed-copy--l4015--private-sector-development-project--loan-agreement.txt,18000000,DEM
1996_september_27_445611468274161456_conformed-copy--l4024--basic-education-project--loan-agreement.txt,54000000,$
"1996_september_27_464871468274240164_conformed-copy--l4026--coordination-and-monitoring-of-social-programs,-and-labor-promotion-project--loan-agreement.txt",28000000,$
1996_september_27_547871468236997682_conformed-copy--l4047--health-sector-reform-project--reforsus--loan-agreement.txt,300000000,$
1996_september_27_872161468174551512_conformed-copy--l4090--pilot-water-supply-engineering-project--loan-agreement.txt,5000000,$
1996_september_29_287431468297291530_conformed-copy--l3876--energy-efficiency-project--loan-agreement.txt,70000000,$
1996_september_29_800701468119094300_conformed-copy--l4089--buka-ceyhan-oil-export-pipeline-technical-assistance-project--loan-agreement.txt,5000000,$
1996_september_4_516281468276571052_conformed-copy--l4071--housing-finance-and-urban-sector-reform--loan-agreement.txt,20000000,$
1996_september_9_248461468094784253_conformed-copy--l4080--port-access-and-management-project--loan-agreement.txt,49500000,DEM
1997_april_17_811741468191678600_conformed-copy--l4143--rural-employment-project--loan-agreement.txt,89000000,$
1997_april_24_205651468110076660_conformed-copy--l4097--social-protection-support-project--loan-agreement.txt,2600000,$
1997_april_28_315811468282541035_conformed-copy--l4141--enterprise-and-financial-sector-adjustment-loan--loan-agreement.txt,225000000,$
1997_april_30_859481468054590611_conformed-copy--l4128--railway-restructuring-project--loan-agreement.txt,194000000,$
1997_august_27_512501468062980578_conformed-copy--l4215--community-infrastructure-project--loan-agreement.txt,30000000,$
1997_august_29_225681468223152721_conformed-copy--l4124--second-national-highway-project--loan-agreement.txt,400000000,$
"1997_august_29_496091468310506074_conformed-copy--l4216--water-supply,-sanitation-and-health-project--loan-agreement.txt",75000000,$
1997_august_29_879391468223155847_conformed-copy--l4179--wanjiazhai-water-transfer-project--loan-agreement.txt,400000000,$
1997_august_4_213591468044138804_conformed-copy--l4193--quality-of-undergraduate-education-project--loan-agreement.txt,71200000,$
1997_august_4_416191468259470962_conformed-copy--l4198--renewable-energy-small-power-project--loan-agreement.txt,66400000,$
1997_august_4_657371468042048460_conformed-copy--l4194--bepeka-audit-modernization-project--loan-agreement.txt,16400000,$
1997_august_4_793151468041699226_conformed-copy--l4207--safe-motherhood-project_-a-partnership-and-family-approach--loan-agreement.txt,42500000,$
1997_august_6_432331468087846505_conformed-copy--l4214--second-tourism-development-project--loan-agreement.txt,32000000,$
1997_december_10_894501468009626549_conformed-copy--l4163--buenos-aires-urban-transport-project--loan-agreement.txt,200000000,$
1997_december_12_488061468097167332_conformed-copy--l4257--banking-sector-adjustment-loan--loan-agreement.txt,250000000,$
1997_december_15_161631468268173213_conformed-copy--l4255--banking-reform-assistance-project--loan-agreement.txt,20000000,$
1997_december_15_325261468283167656_conformed-copy--l4244--information-infrastructure-development-project--loan-agreement.txt,34500000,$
1997_december_18_445871468092355329_conformed-copy--l4234--social-protection-implementation-project--loan-agreement.txt,28600000,$
1997_december_18_888391468146677606_conformed-copy--l4261--second-structural-adjustment-loan--loan-agreement.txt,800000000,$
1997_december_18_959991468092100530_conformed-copy--l4262--second-coal-sector-adjustment-loan--loan-agreement.txt,800000000,$
1997_december_19_275611468335659804_conformed-copy--l4174--greater-tunis-sewerage-and-re-use-project--loan-agreement-1.txt,57000000,FRF
1997_december_19_323281468049780039_conformed-copy--l4240--second-private-sector-development-project--loan-agreement.txt,45000000,DEM
1997_december_19_344411468116676267_conformed-copy--l4162--natural-resources-management-project--loan-agreement.txt,150000000,FRF
1997_december_19_456861468049779039_conformed-copy--c3001--irrigation-rehabilitation-and-restructuring-project--loan-agreement.txt,13500000,DEM
1997_december_19_646321468116676786_conformed-copy--l4175--greater-tunis-sewerage-and-re-use-project--loan-agreement-2.txt,283000000,FRF
1997_december_1_448391468088156125_conformed-copy--l4135--social-policy-and-community-social-services-development-project--loan-agreement.txt,3700000,$
1997_december_23_225631468293441633_conformed-copy--l4264--emergency-flood-recovery-project--loan-agreement.txt,200000000,$
1997_december_23_489561468273666896_conformed-copy--l4267--economic-reconstruction-loan--loan-agreement.txt,3000000000,$
1997_december_4_590391468231872544_conformed-copy--l4246--investment-recovery-project--loan-agreement-3.txt,17300000,DEM
1997_december_4_693241468247825507_conformed-copy--l4246--investment-recovery-project--loan-agreement-4.txt,5200000,DEM
1997_december_4_908791468028504741_conformed-copy--l4246--investment-recovery-project--loan-agreement-1.txt,13900000,DEM
1997_january_15_478841468040755420_conformed-copy--l4105--second-sulawesi-urban-development-project--loan-agreement.txt,155000000,$
1997_january_15_514851468041085824_conformed-copy--l4100--second-village-infrastructure-project--loan-agreement.txt,140100000,$
1997_january_15_522091526580992834_conformed-copy--l4106--railway-efficiency-project--loan-agreement.txt,155000000,$
1997_january_15_779411468259470420_conformed-copy--l4125--intensified-iodine-deficiency-control-project--loan-agreement.txt,28500000,$
1997_january_15_977821468251426093_conformed-copy--l4114--states_-road-infrastructure-development-technical-assistance-project--loan-agreement.txt,51500000,$
1997_january_23_430691468236658850_conformed-copy--l3980--henan-qinbei-thermal-power-project--loan-agreement.txt,440000000,$
1997_january_23_946121468231262702_conformed-copy--l4099--second-xinjiang-highway-project--loan-agreement.txt,300000000,$
1997_january_24_801331468270320140_conformed-copy--l4129--pilot-water-supply-project--loan-agreement.txt,7000000,$
1997_january_31_784571468248951677_conformed-copy--l4119--coastal-forest-reconstruction-and-protection-project--loan-agreement.txt,42000000,$
1997_july_17_726701468045878296_conformed-copy--l4154--welfare-reform-project--loan-agreement.txt,30400000,DEM
1997_july_18_450811468059375656_conformed-copy--l4111--second-subic-bay-freeport-project--loan-agreement.txt,60000000,$
1997_july_18_802371468294102136_conformed-copy--l4185--bureau-of-economic-analysis-project--loan-agreement.txt,22600000,$
1997_july_1_193231468145485155_conformed-copy--l4177--social-protection-adjustment-loan--loan-agreement.txt,50000000,$
1997_july_1_262351468094789433_conformed-copy--l4178--second-roads-project--loan-agreement.txt,150000000,$
1997_july_1_574641468105251975_conformed-copy--l4176--agricultural-sector-adjustment-loan--loan-agreement.txt,280000000,$
1997_july_21_274901468230104403_conformed-copy--l4187--qinba-mountains-poverty-reduction-project--loan-agreement.txt,30000000,$
1997_july_29_152551468004183561_conformed-copy--l4147--land-reform-and-poverty-alleviation-pilot-project--loan-agreement.txt,90000000,$
1997_july_2_466141468037501702_conformed-copy--l4205--quick-start-gas-turbine-project--loan-agreement.txt,60000000,$
1997_july_30_553341468281733879_conformed-copy--l4192--andhra-pradesh-state-highway-project--loan-agreement.txt,350000000,$
1997_july_7_884521468202774711_conformed-copy--l4195--second-social-protection-project--trabajar--loan-agreement.txt,200000000,$
1997_june_12_360151468107936574_conformed-copy--l4180--structural-adjustment-loan--loan-agreement.txt,600000000,$
1997_june_25_702941468094153972_conformed-copy--l4203--social-protection-adjustment-loan--loan-agreement.txt,800000000,$
1997_june_26_312861468228280813_conformed-copy--l4161--heilongjiang-agricultural-development-project--loan-agreement.txt,120000000,$
1997_june_3_832291468034739252_conformed-copy--c2950--andhra-pradesh-hazard-mitigation-and-emergency-cyclone-recovery-project--loan-agreement.txt,50000000,$
1997_june_3_987161468257697560_conformed-copy--c2952--third-andhra-pradesh-irrigation-project--loan-agreement.txt,175000000,$
1997_june_4_130581468260955671_conformed-copy--l4159--enterprise-and-financial-sector-adjustment-loan--loan-agreement.txt,160000000,DEM
1997_june_9_432151468041698730_conformed-copy--l4155--bali-urban-infrastructure-project--loan-agreement.txt,110000000,$
1997_march_11_474831468267598707_conformed-copy--l4132--solar-home-systems-project--loan-agreement.txt,20000000,$
1997_may_12_457271468049779805_conformed-copy--l4153--structural-adjustment-loan--loan-agreement.txt,44400000,DEM
1997_may_16_985841468047344502_conformed-copy--l4146--registration-and-real-estate-rights-pilot-project--loan-agreement.txt,10000000,$
1997_may_29_318701468317052385_conformed-copy--l4171--water-supply-and-sanitation-project--loan-agreement.txt,30300000,$
1997_may_29_987431468111534671_conformed-copy--l4170--urban-transport-project--loan-agreement.txt,34200000,$
1997_may_2_658581468053683171_conformed-copy--l4137--community-forestry-project--loan-agreement.txt,15000000,$
1997_may_2_777361468300292568_conformed-copy--l4145--highway-project--loan-agreement.txt,20000000,$
1997_november_27_410781468295197585_conformed-copy--l4236--roads-ii-project--loan-agreement.txt,270400000,DEM
1997_october_28_764231468174542088_conformed-copy--l4235--participatory-privatization-of-irrigation-management-and-investment-project--loan-agreement.txt,20000000,$
1997_october_29_502801468297322554_conformed-copy--l4144--st.-petersburg-center-city-rehabilitation-project--loan-agreement.txt,31000000,$
1997_october_29_522761468249630410_conformed-copy--l4230--youth-training-project--loan-agreement.txt,Error,
1997_october_2_672981468297550985_conformed-copy--l4213--school-rehabilitation-project--loan-agreement.txt,70000000,$
1997_october_3_117181468059656049_conformed-copy--c2988--second-structural-adjustment-loan--loan-agreement.txt,55000000,$
1997_october_6_696661526568811336_conformed-copy--l4184--enterprise-restructuring-services-project--loan-agreement.txt,205000000,FRF
1997_october_7_226671468274239861_conformed-copy--l4231--second-municipal-finance-project--loan-agreement.txt,205000000,FRF
1997_october_9_864041468295793395_conformed-copy--l4181--electricity-sector-reform-support-project--loan-agreement.txt,40000000,$
1997_october_9_883891468094153691_conformed-copy--l4182--health-reform-pilot-project--loan-agreement.txt,66000000,$
1997_october_9_999561468146676997_conformed-copy--l4183--education-innovation-project--loan-agreement.txt,71000000,$
1997_september_11_113111468021579554_conformed-copy--l4200--xiaolangdi-multipurpose-project_-stage-ii--loan-agreement.txt,346500000,DEM
1997_september_12_398441468266686104_conformed-copy--l4136--coastal-pollution-control-and-water-supply-project--loan-agreement.txt,6000000000,JPY
1997_september_22_407511468338443474_conformed-copy--l4201--primary-health-care-services-project--loan-agreement.txt,14500000,$
