,x,y
2014_august_6_670211467995817319_official-documents-loan-agreement-for-loan-8390-am-closing-package.txt,-19.176437,5.681366
"2012_december_14_706981468204878037_official-documents-loan-agreement,-l8211-al-closing-package.txt",22.463955,-14.693003
1991_march_21_183671468253242140_conformed-copy--l3301--earthquake-recovery-project--loan-agreement.txt,13.40038,-1.7114556
1990_may_7_111051468332980397_conformed-copy--l3125--essential-drugs-project--loan-agreement.txt,-38.939857,-28.900747
2009_august_31_978611468224080616_loan-agreemment.-hubei-yiba-highway-7676-cn-conformed.txt,30.243942,-71.73409
2018_august_10_471711535400427355_official-documents-loan-agreement-for-additional-financing-loan-8844-mx-closing-package.txt,31.493916,24.613926
2018_july_19_615461532635900883_official-documents-loan-agreement-for-loan-8866-ao-closing-package.txt,-1.2285726,-15.824112
2014_december_14_161121468232509473_official-documents-loan-agreement-for-loan-8454-co-closing-package.txt,-33.974277,60.442444
1995_march_8_201461468247826476_conformed-copy--l3843--health-project--loan-agreement.txt,-46.57701,-32.136875
2003_october_31_360711468202781602_conformed-copy--l7199--provincial-maternal-child-health-sector-adjustment-loan--loan-agreement.txt,-36.604218,45.886887
"2016_february_10_985251468249917966_official-documents-loan-agreement,-loan-8547-ge-closing-package.txt",21.82932,-61.285458
"2009_may_13_353281468223178500_loan-agreement,-l7581-br-conformed.txt",29.249453,-21.15182
1998_april_8_926731468095977792_conformed-copy--l4300--szopad-social-fund-project--loan-agreement.txt,2.3743334,-10.357679
1993_january_21_815141468042271369_conformed-copy--l3526--financial-sector-development-project--loan-agreement.txt,-7.8089457,30.637434
2011_december_2_841591468252591481_loan-agreement-for-loan-8105-id-conformed.txt,-31.393328,43.743088
1990_may_7_597241468056655874_conformed-copy--l3132--second-highways-project--loan-agreement.txt,28.585663,-66.552605
2013_may_6_945981468024239423_official-documents-loan-agreement-for-loan-8237-cn-closing-package.txt,25.121847,-18.84744
2002_september_26_209861468302101221_conformed-copy--l7125--oecs-education-development-project--loan-agreement.txt,-68.62763,-9.444805
2006_december_20_727291468008132638_loan-agreement-l7352-ar-conformed.txt,-0.036291957,-1.0514157
1994_july_25_399301468292863364_conformed-copy--l3754--university-research-for-graduate-education-project--loan-agreement.txt,-61.35487,-0.07905708
2010_december_25_260241468252932146_loan-agreement-for-loan-7965-kz-conformed.txt,65.764465,15.63861
2019_november_27_722941576100182293_official-documents-loan-agreement-for-loan-8975-pe-closing-package.txt,-34.259083,10.224932
1997_january_15_478841468040755420_conformed-copy--l4105--second-sulawesi-urban-development-project--loan-agreement.txt,6.5811076,-5.586168
1995_june_1_378431468241171844_china--seventh-railway-project-_-loan-3897--loan-agreement--conformed.txt,35.98753,-52.216362
2014_february_7_856361468086046579_official-documents-loan-agreement-for-loan-8332-mk-closing-package.txt,-59.90302,-5.391833
2018_july_10_412281531858463283_official-documents-loan-agreement-for-loan-8660-gt-closing-package.txt,-32.801903,57.646683
1996_may_3_725961468211456589_conformed-copy--l4005--structural-adjustment-loan--loan-agreement.txt,-13.993486,48.427177
1991_august_16_737361468273921426_conformed-copy--l3365--financial-sector-development-project--loan-agreement-2.txt,8.918758,29.494907
1993_january_14_791211468015662701_conformed-copy--l3552--shanghai-port-restructuring-and-development-project--loan-agreement.txt,30.051184,-42.653065
2013_january_21_640811468034489729_official-documents-loan-agreement-for-loan-8199-in-closing-package.txt,-8.691548,75.88015
2018_july_12_167271533236936255_official-documents-loan-agreement-for-loan-8846-cn-closing-package.txt,44.8819,-25.290028
2007_april_16_652941468333875429_loan-agreement-l7423-pe--conformed.txt,3.665537,-13.336807
1994_june_8_571981468048527978_conformed-copy--l3725--urban-transport-project--loan-agreement.txt,20.501415,-44.04113
1995_october_10_831781488896547933_loan-agreement-for-loan-3838-ph-conformed.txt,-34.593273,15.822668
2018_september_18_635791545326460695_official-documents-loan-agreement-for-loan-8877-in-closing-package.txt,-55.878525,-8.342238
1991_april_24_247291468293118064_conformed-copy--l3317--oso-condensate-field-development-project--loan-agreement.txt,46.115433,25.760807
1999_january_20_285271468095363256_conformed-copy--l4434--social-development-fund-project--loan-agreement.txt,-21.850506,-4.345551
1992_march_30_978281468038107465_conformed-copy--l3441--kureimat-power-project--loan-agreement.txt,59.767532,19.902828
2018_june_5_454691529499205469_official-documents-loan-agreement-for-loan-8141-al-and-additional-financing-loan-8841-al-closing-package.txt,-35.262283,1.005487
1996_october_2_762731468297273286_conformed-copy--l4096--reform-of-higher-education-and-research-project--loan-agreement.txt,-62.72853,0.7120191
2017_september_20_611721506619340120_official-documents-loan-agreement-for-loan-8770-uz-closing-package.txt,-34.714195,-18.743725
1995_october_18_863591468001147800_conformed-copy--l3927--mining-development-technical-assistance-project--loan-agreement.txt,4.6156898,-29.234016
1995_january_30_863491468145153420_conformed-copy--l3808--financial-sector-deepening-and-intermediation-project--loan-agreement.txt,-10.457297,26.268784
2012_march_1_695451468015547458_official-documents-loan-agreement-for-loan-8095-br-closing-package.txt,20.811703,19.534197
1992_july_27_317751468174541582_conformed-copy--l3511--earthquake-rehabilitation-and-reconstruction-project--loan-agreement.txt,13.604297,-1.3359259
1994_november_15_651471468023438318_conformed-copy--l3803--financial-institutions-development-project--loan-agreement.txt,-10.355346,31.681122
1994_july_5_491821468059067632_paraguay--private-sector-development-project-_-loan-3775--loan-agreement--conformed.txt,-2.4677584,73.81357
1993_march_17_305331468010236158_conformed-copy--l3561--housing-completion-and-sector-development-project--loan-agreement.txt,7.5489516,3.773759
2006_april_7_491441468014394339_loan-agreement-l7344-br-conformed.txt,3.021427,-8.681292
1995_june_7_568511468175482202_conformed-copy--l3893--antalya-water-supply-and-sanitation-project--loan-agreement.txt,44.63502,-12.118146
1991_may_7_732861468304780251_conformed-copy--l3235--third-highway-sector-project--loan-agreement-3235-yu.txt,13.823627,-49.80519
2006_april_4_949791468023432512_loan-agreement-l7343-sv-conformed.txt,-66.70147,-7.1075807
"2005_july_14_351151468068933002_loan-agreement,-l4775-gd-conformed.txt",-26.098854,22.564089
1996_july_2_836891468175483553_conformed-copy--l4037--industry-support-institutions-upgrading-project--loan-agreement.txt,-21.879452,3.0014052
2015_december_21_155111468052818203_official-documents-loan-agreement-for-loan-8560-ma-closing-package.txt,-16.011408,73.49347
1995_may_23_491871468113046384_tunisia--national-rural-finance-project-_-loan-3892--loan-agreement--conformed.txt,3.5319853,15.039694
1995_march_24_186751468253225393_conformed-copy--l3856--financial-sector-development-project--backstop-facility-loan-agreement.txt,-8.632074,27.97577
2009_october_13_252861468252300804_loan-agreement-loan-7787-in-fifth-power-system-development-project--conformed.txt,62.94279,13.479475
2009_october_28_473311468015669330_loan-agreement-for-l7662-br-conformed.txt,43.968822,-6.3642006
2007_may_8_774961468210265608_loan-agreement-l7382-ar-conformed.txt,24.73273,-16.644367
1996_september_29_287431468297291530_conformed-copy--l3876--energy-efficiency-project--loan-agreement.txt,20.226152,24.876047
1992_august_26_828081468042270684_conformed-copy--l3501--suralaya-thermal-power-project--loan-agreement.txt,52.052494,24.632965
2010_december_23_174601468120282554_loan-agreement-for-loan-8002-me-conformed.txt,30.935684,-19.504585
1994_september_16_257051468231260554_conformed-copy--l3718--yangzhou-thermal-power-project--loan-agreement.txt,52.463207,16.82468
2014_july_23_112711468299179806_official-documents-loan-agreement-for-loan-8343-mk-closing-package.txt,-13.96981,67.01871
"2014_august_6_953471468218653383_official-documents-loan-agreement-for-loan-8388-am,-additional-financing-closing-package.txt",57.21079,16.845036
"2014_september_3_999701468253738133_official-documents-loan-agreement,-loan-8408-jm-closing-package.txt",-18.698093,8.991746
1990_may_18_754281468085445130_conformed-copy--l3104--refineries-rehabilitation-project--loan-agreement.txt,44.870754,-2.6225245
2006_february_22_858611468119094525_loan-agreement-l4767-tr-conformed.txt,-63.946198,-5.5533886
"2008_february_2_116061468112481551_loan-agreement,-loan-4877-ua-conformed.txt",-21.984947,50.61304
1991_september_26_325061468260663781_conformed-copy--l3354--gas-investment-project--loan-agreement.txt,46.009182,27.450651
1993_august_12_802471468092353985_conformed-copy--l3623--oil-rehabilitation-project--loan-agreement.txt,43.354603,25.181015
1996_december_12_766951468110078627_conformed-copy--l4118--coal-sector-adjustment-loan--loan-agreement.txt,-8.783384,54.729866
2013_december_19_930211468235755511_official-documents-loan-agreement-for-loan-8302-br-closing-package.txt,-15.262045,71.18092
"2012_november_27_142501468302484835_official-documents-loan-agreement,-l8210-tn-closing-package.txt",-31.501392,63.814285
2003_january_20_610721468296137786_conformed-copy--l7153--autonomous-region-in-muslim-mindanao-armm-social-fund-project--loan-agreement.txt,-7.4073396,-9.401342
1998_september_11_488121468172140941_conformed-copy--l4388--emergency-flood-and-earthquake-recovery-project--loan-agreement.txt,15.803866,-3.549085
2001_april_18_126941468018589702_conformed-copy--l7049--public-financial-management-project-ii--loan-agreement.txt,-32.4392,18.36632
"2008_october_8_748261468015287831_loan-agreement,-l7551-cn-conformed.txt",-41.492313,-23.642906
2001_august_8_316451468302364587_conformed-copy--l7070--foot-and-mouth-disease-emergency-recovery-project--loan-agreement.txt,-28.970676,-31.391077
2010_june_17_302121468231887349_loan-agreement-for-loan-7882-cn-conformed.txt,5.5133867,-32.505833
2019_july_29_738601564492280120_official-documents-loan-agreement-for-additional-financing-loan-9000-jo-and-gcff-tf0b0686.txt,-47.70198,-23.626099
2010_august_31_894981468028860644_loan-agreement-for-loan-7881-cn-conformed.txt,29.588999,-62.299126
"2014_april_15_600401468144289050_official-documents-loan-agreement,-l8331-pe-closing-package.txt",-49.043816,2.6072245
2018_october_2_574771539196693873_official-documents-loan-agreement-for-loan-8902-mk-closing-package.txt,-33.11388,-11.531613
"2004_may_26_695711468295224300_loan-agreement,-conformed.txt",17.494423,0.71206623
2016_march_3_351451468103495621_official-documents-loan-agreement-for-loan-8590-tn-closing-package.txt,-62.87804,1.6094861
2016_june_30_344881470332287628_official-documents-loan-agreement-for-loan-8611-in-closing-package.txt,-14.413197,71.28655
"1995_july_7_275991468274161158_conformed-copy--l3901--secondary,-tertiary-and-rural-roads-project--loan-agreement.txt",14.70056,-69.21777
2017_june_19_647781503085129062_official-documents-amended-and-restated-loan-agreement-for-loan-8336-id.txt,-2.681892,-27.4155
2017_july_28_219931502917285987_official-documents-loan-agreement-for-additional-financing-loan-8735-bo-closing-package.txt,-1.8165704,-13.800843
2016_april_14_243421468295003179_official-documents-loan-agreement-l8597-ro-closing-package.txt,14.325167,-13.176732
2002_january_18_326251468224081997_conformed-copy--l4617--liao-river-basin-project--loan-agreement.txt,29.97836,-9.76572
2012_july_12_718511468019438852_official-documents-loan-agreement-for-loan-8170-cn-closing-package.txt,37.122414,-23.501621
2018_september_20_600491537887187423_official-documents-loan-agreement-for-additional-financing-loan-8900-hr-closing-package.txt,-10.343524,5.328997
2003_january_29_246921468009628797_conformed-copy--l7157--social-protection-vi-project--jefes-de-hogar--loan-agreement.txt,-20.986147,-12.316779
2019_january_31_727951551717070453_official-documents-loan-agreement-for-loan-8867-ar-closing-package.txt,1.1017817,-19.731983
"2013_september_20_417851468005730955_official-documents-loan-agreement,-l8282-az-closing-package.txt",37.695435,-57.237854
1991_may_3_475911468258537912_conformed-copy--l3302--provincial-irrigated-agriculture-development-project--loan-agreement.txt,18.538395,-26.013418
2006_july_18_367331468120838121_loan-agreement-l7392-tn-conformed.txt,-58.152126,-1.79256
2016_july_1_459351468432699014_official-documents-loan-agreement-for-loan-8581-jm-closing-package.txt,15.568881,4.2649097
1996_july_11_181251468319542095_conformed-copy--l4016--coal-pilot-project--loan-agreement.txt,-8.198882,54.318
1999_april_16_440161468052163188_conformed-copy--l4440--municipal-innovations-project--loan-agreement.txt,-23.433506,9.089312
1993_december_13_537021468061154192_conformed-copy--l3662--national-rural-finance-project--loan-agreement.txt,3.8958457,15.370412
1994_december_6_670261468041346357_latvia--liepaja-environment-project-_-loan-3814--loan-agreement--conformed.txt,34.080433,-2.6606913
"2009_april_14_514151468304223509_additional-financing,-loan-agreement,-l7695-yf-conformed.txt",-43.89592,-26.78334
2002_april_12_948201468273872881_conformed-copy--l4607--irrigation-based-community-development-project--loan-agreement.txt,5.7697854,-14.342322
"2014_april_2_513741468095980947_official-documents-loan-agreement,-l8335-ph-closing-package.txt",-12.30724,-9.016607
2002_may_10_474571468004183852_conformed-copy--l4660--natural-resources-management-and-rural-poverty-reduction-project--loan-agreement.txt,0.91969323,-22.837927
"2005_august_19_699171468215118367_loan-agreement,-l7316-cl-conformed.txt",21.695253,-50.81283
2003_august_27_422631468233702621_conformed-copy--l7174--fiscal-consolidation-and-competitive-growth-adjustment-loan--loan-agreement.txt,-16.109507,58.636925
2000_october_18_127521468035362857_conformed-copy--l4577--gujarat-state-highway-project--loan-agreement.txt,14.558111,-63.714725
1999_december_7_974571468235487494_conformed-copy--l4238--land-management-iii-project--loan-agreement.txt,7.101301,-24.682537
1994_february_14_310401468311158732_conformed-copy--l3671--private-investment-credit-project--loan-agreement-1.txt,4.774921,27.60458
1998_october_5_618121468273872573_conformed-copy--l4254--rural-water-supply-and-sanitation-project--loan-agreement.txt,20.122238,-8.059174
